"gene_id","S01_R01","S01_R02","S01_R03","S01_R04","S01_R05","S01_R06","S01_R07","S01_R08","S01_R09","S01_R10","S01_R11","S01_R12","S02_R01","S02_R02","S02_R03","S02_R04","S02_R05","S02_R06","S02_R07","S02_R08","S02_R09","S02_R10","S02_R11","S02_R12","S03_R01","S03_R02","S03_R03","S03_R04","S03_R05","S03_R06","S03_R07","S03_R08","S03_R09","S03_R10","S03_R11","S03_R12","S04_R01","S04_R02","S04_R03","S04_R04","S04_R05","S04_R06","S04_R07","S04_R08","S04_R09","S04_R10","S04_R11","S04_R12","S05_R01","S05_R02","S05_R03","S05_R04","S05_R05","S05_R06","S05_R07","S05_R08","S05_R09","S05_R10","S05_R11","S05_R12","S06_R01","S06_R02","S06_R03","S06_R04","S06_R05","S06_R06","S06_R07","S06_R08","S06_R09","S06_R10","S06_R11","S06_R12","S07_R01","S07_R02","S07_R03","S07_R04","S07_R05","S07_R06","S07_R07","S07_R08","S07_R09","S07_R10","S07_R11","S07_R12","S08_R01","S08_R02","S08_R03","S08_R04","S08_R05","S08_R06","S08_R07","S08_R08","S08_R09","S08_R10","S08_R11","S08_R12","S09_R01","S09_R02","S09_R03","S09_R04","S09_R05","S09_R06","S09_R07","S09_R08","S09_R09","S09_R10","S09_R11","S09_R12","S10_R01","S10_R02","S10_R03","S10_R04","S10_R05","S10_R06","S10_R07","S10_R08","S10_R09","S10_R10","S10_R11","S10_R12","S11_R01","S11_R02","S11_R03","S11_R04","S11_R05","S11_R06","S11_R07","S11_R08","S11_R09","S11_R10","S11_R11","S11_R12","S12_R01","S12_R02","S12_R03","S12_R04","S12_R05","S12_R06","S12_R07","S12_R08","S12_R09","S12_R10","S12_R11","S12_R12"
"LOC113724178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992226,0,0,0,0,0,0,0,0,0,0.062914,0,0,0,0,0,0,0,0,0
"LOC140035887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548426,0,0.166251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC113727083",13.8703,12.9836,12.6594,12.5902,13.2943,12.4668,11.634,11.932,12.3054,12.5522,13.1731,12.7875,5.77269,6.08671,5.82163,7.36355,5.94445,5.94695,6.13982,5.41605,5.57109,4.73242,5.14434,5.22175,8.92942,9.75231,8.56869,7.54043,6.59875,6.01572,7.69886,7.65521,6.9339,6.46302,7.22781,7.6919,7.48226,6.76824,8.04367,7.19361,8.07955,7.25272,8.02029,7.55058,8.11471,7.79432,7.94295,6.92279,6.3002,5.83593,6.66387,6.858,7.33962,7.61282,8.57587,7.54234,8.05939,6.90896,7.07191,7.51555,12.6203,11.6085,13.2588,12.6502,12.5031,12.9202,11.0484,11.1945,11.4882,12.6197,12.5394,11.4974,14.8082,15.8421,15.5807,18.6695,17.9889,17.3686,16.8617,17.735,17.7981,18.115,17.0701,15.1355,14.7175,12.4509,12.5278,13.8211,14.5716,14.9131,14.2126,16.8462,14.7224,15.0824,14.1039,13.4257,10.418,9.60367,9.30212,8.76333,9.66722,10.0563,13.1782,12.2568,13.4441,9.73815,9.18757,11.5307,10.811,10.0435,11.3511,10.0584,10.9083,11.47,9.20265,8.44081,9.73638,13.4458,13.5468,12.0162,10.6876,10.6928,10.5397,8.73774,8.69476,9.18226,8.28728,9.18137,8.46191,8.44072,8.82173,9.63038,10.0462,9.23611,8.95224,7.61291,8.12904,8.32601,7.37223,7.95351,7.85276,8.52923,9.09784,7.68525
"LOC140035581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444992,0,0
"LOC140004273",10.7693,11.8695,9.94913,8.9167,8.42982,8.39202,9.13496,8.74895,8.16235,9.89933,8.26856,10.184,5.44423,5.32077,5.10893,6.88824,5.60291,6.44462,5.09959,5.5343,5.65005,4.60871,4.02393,5.33626,7.14593,8.20425,7.80233,6.7224,7.4008,6.29573,7.26306,6.51772,6.86256,7.47111,6.07091,7.35447,6.03144,6.72152,5.86671,7.16365,7.19481,6.99779,6.58915,5.36659,5.74325,6.0083,5.94778,6.03663,5.87073,5.55382,4.54788,5.90057,5.5975,5.54621,5.59395,5.95286,5.3912,5.34345,6.13671,5.28928,6.3686,6.02529,6.3402,6.00359,6.58438,6.09394,6.35079,7.24503,7.2502,6.9936,6.93014,6.82038,8.02982,8.30604,8.48798,8.43454,9.67827,9.2098,8.02089,8.83181,7.10308,7.20661,8.14004,7.67285,7.88468,8.37965,7.96042,8.87181,8.73895,8.90817,9.46938,9.18536,9.4583,8.61606,7.81526,8.65426,8.65501,7.96466,7.51926,8.52085,7.85107,7.35961,7.50722,8.30708,7.29287,8.19344,7.76389,7.83152,8.36055,8.3485,8.33262,7.85628,8.37269,7.39416,7.20846,6.54675,7.23673,9.75672,10.0387,8.51564,8.70009,7.79271,8.41137,6.70248,6.53435,6.29967,6.8284,7.06203,6.31413,6.61586,7.7338,7.21509,6.5018,6.49013,6.80813,5.01913,5.18096,4.87026,5.19918,5.87521,5.16749,4.15385,4.42919,5.02458
"LOC140035582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC140003715",0.191666,0.119607,0,0.21371,0.162989,0.198141,0.0491547,0.101253,0.0750278,0.278936,0.188572,0.261652,0.210971,0.16799,0.262001,0.308321,0.22132,0.195623,0.153488,0.206165,0.179119,0.254493,0.302992,0.323213,1.3499,1.19273,1.25451,1.24895,1.12902,1.11209,0.797216,0.547897,0.65112,1.22,1.29893,1.18931,1.48105,1.3663,1.43789,1.30516,1.26971,1.16701,1.09149,1.30467,1.41132,1.64749,1.49105,1.37475,1.1246,1.20331,0.945197,1.25501,1.39421,1.3293,1.25466,1.29031,1.41268,1.86885,1.6904,1.6804,6.4154,5.51538,6.09725,5.5341,5.66225,5.54372,3.82854,4.08918,3.98489,4.86097,4.69315,4.40287,11.2362,10.885,11.6974,10.421,11.106,11.3936,9.64916,9.8721,10.3694,10.505,9.69716,10.0981,10.1864,10.2881,9.52308,9.21696,9.32015,8.66592,12.3419,11.3097,12.1034,11.6735,12.1517,11.7886,14.2981,13.3921,13.8357,8.07571,8.26399,8.197,2.46306,2.30846,2.3426,8.05986,8.82072,8.89982,13.0599,12.728,12.7266,11.3144,11.8077,11.2667,11.7892,10.907,10.9859,4.30953,3.86776,4.04925,7.35624,7.69546,7.43708,6.47987,5.86173,6.55783,6.75664,6.9944,6.52992,5.60797,5.69275,5.89754,5.18089,5.19517,4.8067,5.96565,5.70018,5.65906,5.4515,5.70296,5.40043,5.02304,4.67972,5.3059
"LOC140035277",0,0,0,0,0.103542,0.0525485,0,0.0669242,0,0,0,0.0543285,1.29489,1.12759,0.89992,1.2857,1.18593,1.2482,0.958203,1.51716,0.948277,1.55143,1.20432,1.10818,0.696885,0.269774,0.484568,0.146567,0.168393,0.244233,0.350896,0.433196,0.248844,0.445739,0.675462,0.72636,0.0748234,0.109773,0.0742277,0.251689,0.247028,0.17809,0.143405,0.140462,0.106862,0.0895574,0.232605,0.0586585,0.03338,0.0825708,0.0340483,0.197242,0.0671338,0.166068,0.211576,0.0361441,0.0715404,0.170096,0.139137,0.172257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRNAS-GCU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC140035888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517515,0,0.0573017,0,0,0.053876,0.108987,0,0,0,0.729535,0.101916,0.512228,0.156237,0.103049,0.256316,0.155561,0,0.10641,0.0734015,0.143418,0.216988,0.056146,0,0,0.108128,0.105609,0.0518684,0.107483,0,0.106644,0.0446895,0.0871687,0.0884801,0.0499672,0.0511185,0.101416,0.0187138,0,0.0496979,0.156983,0.10818,0.160217,0.101806,0,0.154905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC140035890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38795,0.0228899,0.387167,0.423137,0.206704,0.206592,0.205438,0.012047,0.00593253,0.585551,0,0.283857,0.0186394,0.217899,0,0.206515,0.205236,0.635064,0.212085,0.206153,0.639669,0.532424,0.875167,0.705212,0.593902,0.197994,0.394958,0.785934,0.598959,0.395201,0.203894,0.0422194,0.00596885,0.403418,0.207048,0.202263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC140035276",33.1859,32.2932,29.7621,27.6206,30.6153,26.9159,35.6898,32.0944,31.1554,29.376,29.9152,28.2443,54.6811,54.9079,54.1111,59.6162,61.5416,60.5949,52.7126,57.7766,57.3918,60.4319,59.0759,65.9144,32.7383,37.6248,40.057,38.7518,40.9708,39.8349,32.6043,34.7188,35.3337,40.1159,41.7075,38.563,38.9502,38.5413,36.5618,33.9783,37.3956,37.5269,35.5734,33.0359,34.526,36.7114,32.1852,32.9376,43.9666,45.608,43.9145,35.3656,40.425,37.3347,39.1942,37.3063,39.1779,44.1131,42.4326,41.4449,24.5913,25.1581,26.9726,24.5744,25.1132,23.1073,27.349,25.6252,24.9023,25.8262,23.2259,25.8149,36.6119,36.6389,36.632,39.2057,37.3594,38.2351,44.7881,40.6547,43.4855,41.693,43.2574,41.2574,35.3445,33.7331,36.0365,30.311,30.9857,30.3427,35.416,37.2788,35.9014,36.1492,36.0564,34.8036,44.1271,41.7268,41.9616,39.049,37.3273,37.5044,43.3385,41.761,43.9343,37.4339,36.5444,37.0378,38.873,37.4349,36.9898,50.8346,48.2908,45.8963,39.2496,37.3482,36.6739,79.1833,81.7285,77.6448,32.0125,32.1544,30.3558,33.864,34.0542,31.9622,30.864,30.3208,28.2084,28.7572,30.5906,28.6883,30.1612,33.3367,33.1679,35.7657,35.0399,35.6499,31.2337,32.094,32.1091,33.5532,31.6861,32.8071
"TRNAS-GCU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC140035891",0,0,0,0,0,0,0,0,0,0,0,0,0.0522443,0,0,0,0,0,0.0551095,0,0.108987,0,0,0,0.62236,0.505038,0.307337,0.260402,0.254441,0.152817,0.157554,0.160385,0.0537316,0.293743,0.287844,0.506023,0.0212051,0,0,0.0538056,0.105609,0,0.161162,0.105125,0,0.178758,0.0872157,0.0455659,0.149804,0.102138,0.15281,0.098374,0.0502286,0.198791,0.105531,0.10818,0.16058,0.0509028,0.104404,0.102608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC140035892",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571497,0,0.258321,0,0,0,0.00603305,0,0,0,0.00715241,1.97865,0.379924,0.778985,0.0231575,0.208187,0.209454,0.0117134,0.427849,0.011866,0.294593,0.570975,0.00808848,0.012426,0.219355,0.024659,0.208032,0.844231,0.419623,0.213442,0.413885,0.630137,0.356818,0.173351,0.347173,0,0.81497,0.812992,0.0329233,0.19824,0.393786,0.629026,0.208478,0.642088,0.402924,0.622368,0.202089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207407,0,0,0,0.00393204,0.00395892,0.158181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRNAS-GCU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC140035893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573017,0.0566429,0,0.053876,0,0,0,0,0.208515,0.30418,0.101861,0.207973,0.152859,0.204583,0.0527038,0.216096,0.0515422,0.294221,0.142859,0.14484,0.0558601,0.110037,0.0105196,0.214745,0.104686,0.213193,0,0.0299675,0.160045,0.00849067,0.0435844,0.0442539,0.0502972,0.0511857,0.15281,0.0976352,0.0504893,0,0.158297,0.0102851,0.105812,0.101806,0,0.154658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051733
"LOC140035894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637333,0,0,0,0,0,0.00721722,0,0.784683,0.775223,0.784352,0.427314,0.0225533,0.206592,0.0234278,0.426078,0.0177995,0.294367,0.57367,0.0161778,0.224877,0.223972,0.018494,0.0180003,1.05677,0.426847,0.428525,0.0117143,0.423998,0.531938,0.346237,0.349687,0.395709,0.613104,0.011369,0.193168,0.398315,0.390813,0.0117699,0.0180935,0.635065,0.404723,0.205917,0.00574887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142043,0,0.00395892,0.158181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRNAS-GCU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC140035895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517515,0,0.0573017,0.0566429,0,0,0.0544936,0,0,0,0.518742,0.404729,0.512459,0.260899,0.206682,0.307068,0.0525179,0.162072,0.21245,0.221021,0.144314,0.288894,0.112473,0,0.0556936,0.0538056,0.158413,0.0532984,0,0,0.053322,0.0443651,0.0435844,0.0440889,0.0494755,0.0511508,0.0509368,0,0.0502286,0.0496979,0.105615,0.216359,0.267633,0.0509028,0.00989815,0.103105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520479,0,0
"LOC140035896",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974353,0,0,0.0573017,0.0566429,0,0,0,0,0,0,0.311278,0.202827,0.512228,0.158652,0.101906,0.153451,0.209751,0.216084,0.0101179,0.369684,0.288618,0.288882,0.0212051,0.0103721,0.0562768,0.107611,0.105091,0.0531287,0.268553,0.156598,0,0.134063,0.0435812,0.0442539,0.00950387,0.204348,0.152838,0.0979067,0.100795,0.018906,0.158215,0.0559728,0.107053,0.00968237,0.103174,0.0515526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC113732247",0,0,0,0.0113176,0.00647627,0,0,0,0,0,0,0,0,0.0274895,0.0279239,0.0691866,0,0.0945509,0.149416,0.0876549,0.0295505,0.00674167,0,0.0345579,1.91663,1.15442,2.01153,0.646085,0.546211,0.914261,0.800215,0.79442,0.745514,0.880902,1.12959,0.902832,0.572712,0.862654,0.667608,1.08722,0.596033,0.809454,0.930832,0.950143,1.30381,1.13222,1.29505,0.831677,0.946595,1.11105,0.637087,0.878951,0.871332,0.803629,1.09036,0.646994,1.21483,0.607539,0.618063,0.491022,0,0,0,0.0223559,0,0,0,0,0,0,0,0,0.0215413,0,0,0,0,0,0,0,0,0,0,0,0,0.00354591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352909,0,0,0,0,0,0,0,0,0,0,0.113023,0.0288287,0,0,0.0379986,0.0190102,0.0436534,0.0639446,0,0.0186193,0.0220002,0.0555919,0.00299268,0.0221379,0.00593847,0,0.0220496,0,0,0.0274649,0.00378816
"LOC140035897",0,0,0,0,0,0,0,0,0,0,0,0,0.206958,0,0,0,0.231524,0,0,0,0,0,0,0,0.394187,0.772598,0.779128,0.210992,0.0281919,0.629294,0.0234278,0.210007,0.210498,0.291028,0.0161193,0.0242672,0.688789,0.0121563,0.012329,0.211338,0.0235597,0.63462,0.861836,0.418286,0.636037,0.179192,0.342932,0.351577,0.191969,0.00570315,0.601345,0.385459,0.401642,0.0277175,0.419289,0.0120621,0.638514,0.201573,0.0058036,0.00574889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00624738,0.00637191,0,0,0,0,0,0.00393202,0,0,0.00440362,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRNAS-GCU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC140035898",0,0,0,0,0,0,0,0,0,0,0,0,0.00997155,0.00974353,0,0,0,0,0,0,0,0,0,0,0.311362,0.404919,0.407941,0.156986,0.152357,0.307843,0.10351,0.108048,0.0101179,0.146083,0.575902,0.506942,0.0550458,0.0207442,0.0105196,0.161417,0.105416,0.31979,0,0.105125,0.0525832,0.0467254,0.0435844,0.0869373,0.0998693,0.102788,0.10127,0,0,0.0993957,0.0522914,0.216359,0.107053,0.100933,0.00989815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC113728880",0,0,0,0,0,0,0,0,0,0,0.0389739,0.00594926,0.0507724,0.0494479,0.0502759,0,0.0556253,0.0274628,0.0267666,0,0,0.0304641,0.0312481,0.0619505,1.8457,1.70252,1.19947,0.378448,0.727066,0.732039,0.558044,0.566351,0.437367,0.958312,0.313616,1.08697,0.620468,0.686815,0.516128,0.688872,0.714483,0.606927,1.01252,0.875864,1.06433,0.85342,0.908718,0.971278,0.867102,0.486337,0.74868,0.775467,0.877108,0.757284,0.857165,1.00961,1.03898,0.417789,0.671539,0.342518,0,0,0,0.006032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040757,0,0,0,0.00401444,0,0.00332553,0.00339508,0,0,0.00342159,0,0,0,0,0,0,0,0,0.00352909,0,0,0,0,0,0,0,0.0039952,0,0.00403837,0.00448314,0.0515831,0.0510685,0,0,0.0171634,0.0390905,0.0381956,0.0578389,0.0165761,0.0329249,0.016604,0.0203252,0,0.00357168,0.0407135,0,0,0,0.024596,0
"LOC140035278",13.2662,11.6844,9.89812,10.9093,10.4684,9.87352,11.079,8.08542,9.40185,11.8619,10.8181,10.2331,8.01451,6.68828,8.32166,7.41379,10.1621,7.18454,7.98138,7.71599,8.19912,9.24292,6.49712,7.61595,11.8983,11.3985,13.4865,12.4066,13.0111,10.9734,9.73476,7.9436,10.3204,11.306,13.2358,11.9144,12.8823,14.4104,11.6056,11.7435,10.3076,11.4251,9.26913,8.45408,8.52688,9.42993,9.35713,7.69731,10.7219,10.4346,11.0755,7.66354,9.58633,9.13574,10.029,8.84928,10.3744,8.26773,8.46987,7.22153,14.2758,13.363,14.6735,12.9313,15.1626,13.8028,9.5431,10.4411,9.26152,10.6984,10.9478,11.9065,6.89001,7.36356,7.8083,5.41817,5.74574,4.99277,4.14288,6.33761,5.04777,5.31908,5.55095,5.57076,6.37832,8.09487,7.14551,9.94284,9.21758,10.3125,13.9984,12.8657,13.5465,13.6409,15.4118,14.9581,4.73144,5.34795,5.84995,6.51948,7.47372,5.73937,9.02863,7.76893,6.93302,6.11786,5.23711,5.47452,10.2871,11.0822,9.17764,9.83995,9.38548,10.1964,12.7083,12.043,10.6419,7.23864,6.37893,4.66565,11.5965,13.5931,13.6001,11.9106,14.1513,13.7077,15.2024,13.6904,13.612,12.3017,12.6005,14.3367,15.395,14.6837,15.2566,8.96274,9.84806,9.72805,13.4891,14.036,14.6346,11.5136,11.7637,10.4261
"LOC140035280",0,0,0,0,0,0,0,0.0607907,0.0551186,0,0,0,0.0967048,0,0.0957427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999204,0.098038,0.102844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988071,0.320369,0.240252,0.377651,0.220175,0.146292,0.207183,0.508703,0.133088,0.0769478,0.154105,0.0766959,0,0.142778,0.212265,0,0,0,0.0252768,0,0,0,0.27569,0,0.43484,0,0.0881444,1.11109,0.46005,0.222523,3.19515,2.72223,3.52619,2.23749,3.92193,3.87931,0.0580953,0.0848635,0.0285935,0.615229,0.824744,0.493825,0.730596,0.591321,0.435065,0.362795,0.915587,0.944859,0,0,0.0277594,0.984636,0.614751,1.18748,0.280468,0,0.0926335,1.72919,2.78164,0.244281,0.132598,0.105251,0.10057,0.28663,0.39053,0.192941,0.330161,0.220086,0.209997,0.0742476,0.218207,0.0663959,23.1881,24.8559,23.0223,14.4699,16.2893,14.7007,21.8967,23.5925,23.6169,23.3293,21.9311,22.652
