"gene_id","S01_R01","S01_R02","S01_R03","S01_R04","S01_R05","S01_R06","S01_R07","S01_R08","S01_R09","S01_R10","S01_R11","S01_R12","S02_R01","S02_R02","S02_R03","S02_R04","S02_R05","S02_R06","S02_R07","S02_R08","S02_R09","S02_R10","S02_R11","S02_R12","S03_R01","S03_R02","S03_R03","S03_R04","S03_R05","S03_R06","S03_R07","S03_R08","S03_R09","S03_R10","S03_R11","S03_R12","S04_R01","S04_R02","S04_R03","S04_R04","S04_R05","S04_R06","S04_R07","S04_R08","S04_R09","S04_R10","S04_R11","S04_R12","S05_R01","S05_R02","S05_R03","S05_R04","S05_R05","S05_R06","S05_R07","S05_R08","S05_R09","S05_R10","S05_R11","S05_R12","S06_R01","S06_R02","S06_R03","S06_R04","S06_R05","S06_R06","S06_R07","S06_R08","S06_R09","S06_R10","S06_R11","S06_R12","S07_R01","S07_R02","S07_R03","S07_R04","S07_R05","S07_R06","S07_R07","S07_R08","S07_R09","S07_R10","S07_R11","S07_R12","S08_R01","S08_R02","S08_R03","S08_R04","S08_R05","S08_R06","S08_R07","S08_R08","S08_R09","S08_R10","S08_R11","S08_R12","S09_R01","S09_R02","S09_R03","S09_R04","S09_R05","S09_R06","S09_R07","S09_R08","S09_R09","S09_R10","S09_R11","S09_R12","S10_R01","S10_R02","S10_R03","S10_R04","S10_R05","S10_R06","S10_R07","S10_R08","S10_R09","S10_R10","S10_R11","S10_R12","S11_R01","S11_R02","S11_R03","S11_R04","S11_R05","S11_R06","S11_R07","S11_R08","S11_R09","S11_R10","S11_R11","S11_R12","S12_R01","S12_R02","S12_R03","S12_R04","S12_R05","S12_R06","S12_R07","S12_R08","S12_R09","S12_R10","S12_R11","S12_R12"
"LOC113704346",3.33509,3.50723,3.16373,3.20091,2.81225,2.54284,3.09387,3.22508,3.17512,2.76723,2.64571,2.88534,4.88101,3.76312,4.18199,3.61221,3.50306,3.46118,3.81238,2.96376,2.97288,4.42888,3.82969,3.79174,4.79122,4.59925,5.14278,4.37471,4.75481,4.55015,3.29974,3.83304,3.4878,4.96992,3.7062,4.74187,3.21702,2.93717,3.22827,3.72427,5.14402,4.29206,4.05932,5.3066,3.54785,3.73592,4.39193,4.25475,4.71763,4.0969,3.05121,3.15276,3.58201,3.33632,4.18926,3.36191,3.62755,3.85147,2.91129,2.58204,2.0793,2.10488,2.19834,2.37108,2.27226,2.69411,3.13417,3.30957,3.77641,2.90495,3.08715,4.00441,1.93723,2.33045,2.05852,1.77824,1.57705,1.55036,1.91549,2.04488,1.74738,1.6177,1.71241,1.58342,1.76284,1.8043,1.66299,2.19958,2.17489,2.0862,2.78005,2.50119,1.78627,1.70832,1.84028,2.7326,2.17753,2.36847,2.00105,2.18233,2.20303,2.36737,1.99375,1.40518,1.91199,1.92012,1.83485,2.0471,2.11836,1.85219,1.78126,2.10664,1.58134,1.59758,2.25364,1.89065,1.94803,4.32855,5.83476,4.69092,1.73714,1.79021,2.26491,1.90955,1.51079,1.62258,2.29613,1.95326,1.75642,2.43337,1.78513,1.69275,1.97991,1.86335,2.35356,2.00602,1.38337,1.28502,1.46256,1.51675,1.69346,1.37435,2.39053,1.5902
"LOC113704316",6.75591,6.45205,7.11372,5.80029,5.7257,5.92804,4.91265,4.66021,5.13003,6.69637,6.54686,6.68636,0.97361,1.31476,0.866612,1.18609,1.45528,1.50563,1.17713,1.07192,1.18684,0.933903,0.944347,1.0562,1.249,1.6036,1.25503,1.14987,1.11918,1.19003,1.62177,1.32988,1.39873,1.00583,1.34181,0.938726,1.07888,1.41858,1.34667,1.14506,1.50538,1.30976,1.28893,1.31522,1.35618,1.33213,1.02685,1.45787,1.17822,1.13197,1.0103,1.11894,1.21578,0.995643,1.11207,1.08329,1.10565,1.15787,1.09684,1.10795,1.27893,1.40295,1.34723,1.41805,1.37529,1.08932,1.3551,1.24039,1.36363,1.17152,1.10186,1.09574,1.05644,0.921099,1.19942,0.913707,1.02658,0.996829,0.700884,0.598147,0.662953,0.656301,0.539293,0.520261,0.639297,0.758797,0.947363,1.26355,1.2952,1.31664,0.578392,0.672026,0.746263,0.798446,0.674637,0.610736,0.86012,0.840576,0.936996,1.17729,1.14372,0.912947,0.609988,0.869243,0.897425,0.992912,1.23049,1.00712,0.653565,0.709422,0.749495,0.441555,0.604325,0.635127,1.06564,0.97184,0.983417,0,0,0.0288418,0.934727,0.822298,0.933043,0.904927,0.834299,0.802829,0.686867,0.728011,0.792237,0.817497,0.808144,0.764776,0.82155,0.979818,0.954826,0.925523,1.11035,0.886109,0.868627,1.02005,0.958772,0.750403,0.879587,1.01618
"LOC140012932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC113704968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484532,0.0472498,0,0,0,0,0,0,0
"LOC140012834",0,0,0,0,0,0,0,0.0218803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815599,0,0,0,0,0.0160639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC113705183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC113704969",0,0,0,0.274375,0.206123,0,0,0,0.0852047,0,0.220073,0.0699505,0,0,0,0,0,0,0,0,0,0,0,0,0.0894948,0.0873147,0,0.0449825,0,0,0.0452021,0,0,0,0,0,0.0965325,0,0.047879,0,0.0997264,0,0,0,0,0,0,0,0.188485,0.0440013,0.043846,0,0.129698,0.0427762,0,0,0,0,0.0448021,0,0,0,0,0.107306,0.0350077,0,0,0,0,0,0,0.0368017,0,0,0,0,0.0365812,0,0,0,0.0386175,0.0415814,0,0.0420182,0,0,0,0,0,0,0,0,0.0450701,0.0489625,0,0.0482486,0,0,0,0,0,0.0396537,0.0412414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971373,0.0898123,0.234341,0.135904,0.129794,0.065956,0.0966866,0.0346306,0.0676704,0.0341521,0.0298264,0.0290929,0,0.108263,0.140778,0.143198,0,0,0,0.0896179,0,0.0445382
"LOC113704024",18.9959,17.9975,17.8874,12.9607,12.3544,13.7087,15.3717,15.8829,16.6021,11.5545,11.7232,11.6118,13.5156,13.2537,13.169,15.1946,13.2513,13.3754,11.8747,12.8976,13.2703,14.6982,14.8224,15.5099,16.044,15.8402,14.0279,13.9093,14.0023,14.8747,15.4417,15.9876,15.3508,16.6878,15.1804,14.6809,14.1789,14.5972,12.5808,12.485,12.7673,13.1782,13.217,13.44,15.2219,14.2517,14.483,13.4654,12.4722,12.1144,13.3102,13.0947,13.2449,12.6535,13.8193,12.0299,13.93,13.5142,12.5878,13.2537,9.0553,8.70661,8.54469,8.94009,8.34968,9.27205,8.75903,7.73997,7.97731,8.37387,8.59858,7.81844,8.80241,8.87837,9.3701,7.75473,7.58529,8.69318,8.26818,8.41396,9.00559,8.22392,7.85039,7.47946,8.00377,8.91932,8.92908,10.5179,10.6282,11.2951,9.85732,12.8474,11.0288,12.2212,12.1687,10.4022,9.33227,10.8285,9.96099,11.1769,10.4138,11.7824,10.7772,11.7165,11.2877,9.71148,10.442,10.5667,10.2196,11.552,11.2798,10.8238,11.8457,10.4888,10.1895,9.95861,8.58207,23.5136,19.7948,23.8059,10.5612,9.91227,9.06982,9.22878,10.6775,10.0453,10.1796,9.33997,9.01614,9.42133,9.83059,9.32166,7.32759,7.10988,6.7782,10.7454,10.8214,10.4449,9.0209,8.96891,8.82319,9.48413,9.59965,8.75838
"LOC113702804",6.1227,6.32516,6.79048,8.21559,4.99658,6.19743,6.22682,5.45395,5.06228,8.38577,8.49151,8.38476,4.19753,4.76371,4.30248,3.96348,3.84717,4.98719,4.07369,4.38925,4.2504,3.77317,4.52528,3.56998,4.18006,5.26971,4.29419,5.63852,5.14926,5.00661,5.14716,4.74543,4.27439,5.33911,3.99414,4.55041,4.56324,5.00738,4.94555,5.54124,4.99637,5.53516,4.67697,3.47605,4.77074,4.8343,4.38482,4.29913,4.73179,3.89743,4.39531,4.53955,4.50701,4.11963,4.68483,4.80298,5.31244,4.47914,3.748,4.75099,4.19617,5.0364,5.42953,5.67693,4.37487,4.52685,3.37457,2.94582,3.29304,3.64822,4.23358,4.21813,6.09892,6.09607,6.22783,7.10282,6.62461,6.3225,7.66551,7.27127,7.53586,5.66642,5.98564,5.61655,7.44695,6.51963,7.02315,6.48178,5.8974,5.77826,7.76868,8.11141,7.15207,8.38972,6.70238,8.22433,5.67828,5.18264,5.74492,5.29903,5.36628,6.2459,5.55622,5.11134,5.08787,4.95892,5.57132,5.17239,7.90942,6.61345,6.51217,5.31538,5.21416,5.05743,6.97583,7.71431,7.35242,4.65672,5.79257,4.71457,8.3952,8.53268,8.7497,7.08083,6.59599,7.44829,6.0107,6.50623,5.79937,6.47285,5.79088,6.32239,4.35588,4.7887,4.97243,5.16553,6.10072,4.45956,4.78977,5.7351,4.69512,5.57756,5.73854,5.25022
"LOC113702679",0,0,0.120527,0.0332831,0.0971684,0.0328753,0.572469,0.54499,0.746022,0.103869,0.134652,0.306404,1.07449,0.942699,0.998851,0.48151,0.263401,0.449783,0.138766,0.271371,0.205849,0.368647,0.189061,0.160593,0.832563,1.11161,0.692312,0.435798,0.466839,0.46982,0.351737,0.158277,0.222703,0.217242,0.24188,0.121381,0.233832,0.297345,0.231987,0.157652,0.0663181,0.24542,0.584463,0.637741,0.535353,0.486032,0.528795,0.629499,0.460106,0.599343,0.746617,1.27679,1.2826,1.14431,1.08235,1.24515,1.29955,0.298344,0.47932,0.366863,0,0,0.0182499,0.0173244,0.0339168,0,0,0.0474168,0,0.0542214,0.0176272,0,0.0333456,0,0.0164003,0.417735,0.230961,0.252401,0.665139,0.703583,0.563368,0.283436,0.498702,0.286398,0,0.0405612,0.0199893,0,0.0355717,0.0175308,0.0218627,0.157077,0.0439704,0,0,0,0.0401253,0,0.0395034,0.0952405,0.0388962,0.0771254,0.0200606,0,0,0,0.0415885,0.0210409,0.0845649,0.0620358,0.0626304,0.0205988,0.10101,0.0205474,0.0211551,0.0622186,0.0629276,0,0,0,0.0936654,0.238856,0.165693,0.349805,0.245376,0.17643,0.0756322,0.191569,0.118699,0.287079,0.280503,0.266481,0.0291758,0.0142304,0.0287235,0.0351235,0,0.0174229,0.0703438,0,0.0349382,0.0218094,0,0
"LOC113702866",2.05695,2.01598,1.95367,1.70244,1.77706,1.64327,2.07712,1.99202,3.0782,2.26943,2.27372,1.94741,2.32793,2.71388,2.63465,3.17124,2.80767,3.55099,2.91151,2.91563,2.65495,3.00942,3.00277,2.49073,2.95833,3.11198,3.88049,3.0817,3.04693,2.84489,1.84311,2.21608,2.56863,1.96432,1.72356,2.47932,3.21198,3.62673,3.1595,3.72233,3.99053,3.445,3.33915,2.99517,2.54243,2.89083,3.17741,2.93202,3.82448,3.48449,3.49875,3.32518,2.9958,2.74535,3.12353,3.03536,3.50105,2.76614,2.74333,2.72513,5.48184,5.68461,5.24862,5.34973,4.69782,5.69168,5.43409,5.57552,5.50233,5.84986,6.28541,5.82138,3.95948,3.51229,3.44144,3.46456,3.83972,3.76466,3.04006,3.02328,2.92061,3.29162,2.8343,3.37067,3.81844,3.65062,3.87772,5.14707,5.62491,4.99017,3.92218,4.08601,3.91043,4.2463,4.34318,4.56976,3.58484,3.34249,3.58057,3.88125,4.32272,4.17907,2.92124,3.24724,3.62904,4.80317,4.0068,3.73771,4.68803,4.56436,4.22072,3.48244,3.83904,4.02249,5.39524,5.42375,5.03574,1.20271,2.30587,2.43227,5.16647,4.97485,5.2899,5.15265,5.33686,5.85158,4.51504,4.78888,4.79031,5.09369,4.71272,4.59234,3.62344,3.32006,3.2558,3.44919,2.70844,2.9614,3.06273,3.74655,3.10241,2.42353,3.01977,2.60726
"LOC113705083",0.0399856,0.0392186,0.0792262,0,0,0,0.241926,0.124015,0.163473,0,0.0663889,0.0671417,0,0,0,0,0.0472231,0.0700277,0.022806,0,0,0.0259666,0.0266339,0.0263941,0.950673,1.01189,0.768068,0.193367,0.355695,0.442193,0.281805,0.33444,0.28548,0.336627,0.536653,0.239383,0.299731,0.225529,0.411738,0.843898,0.675739,0.506001,0.265992,0.498745,0.373922,0.331793,0.413544,0.237336,4.64009,3.79925,4.14386,4.81265,4.37473,4.02109,4.31263,4.19684,4.75019,0.357228,0.193353,0.297913,0.128257,0.0894692,0.0359918,0.102492,0.234097,0.0843312,0.243977,0.218188,0.262366,0.213861,0.156433,0.15868,0.0986454,0.0159687,0.0970334,0.51936,0.332849,0.479983,1.3867,1.6249,1.33324,0.998182,1.06548,1.41206,0.0388787,0.0799938,0.0394226,0,0,0.0345737,0.129354,0.0885113,0.108399,0.141274,0.0689415,0.0232047,0.0197841,0.0385307,0.0584324,0.0563479,0.115062,0.0190127,0.0989057,0.173867,0.0390152,0.104455,0.102524,0.103739,0.0833874,0.101953,0.0617584,0.0812476,0.119524,0,0.0417213,0.0409019,0.0620519,0,0,0,0,0.0235534,0.0233413,0.0862341,0.109982,0.0652403,0.0894969,0.0871875,0.0585245,0.0333046,0.0488125,0.0492708,0.143857,0.0982326,0.15579,0.086586,0.0506721,0.0343607,0.138731,0.15246,0.0861309,0.15054,0.083822,0.0641321
"LOC113702708",0,0,0,0,0,0,0.119013,0.162686,0.0804186,0.100772,0.0326595,0.0660596,0.0425501,0.103934,0.0842694,0.0259516,0.0232303,0.0459314,0,0.0658224,0.044382,0,0,0.0519403,0.170079,0.12446,0.209933,0.190237,0.102923,0.10358,0.0426553,0.0219364,0.172847,0.180655,0.205335,0.264965,0.158781,0,0.0225042,0.065549,0.0214465,0.0432905,0.0436166,0.106674,0.0649216,0.0906777,0.0530702,0.0538862,0.0608705,0,0.0206957,0.0399582,0.163192,0.0605547,0.107148,0.0439271,0.130426,0.0620236,0,0.0209363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141549,0.0138081,0,0,0,0,0,0.0166673,0,0,0,0
"LOC113703185",1.89431,2.37392,2.34575,1.89857,2.01547,1.79001,0.688677,1.41215,0.805415,1.48002,1.70054,1.94038,2.58409,2.96855,2.53068,2.04547,2.76212,2.14766,1.79687,1.63978,1.8362,1.53326,1.95717,1.52391,10.3697,11.1679,9.67982,7.60261,6.79805,6.70306,5.18372,4.74591,5.65533,8.08037,8.7727,8.84407,4.21559,4.03435,3.42999,3.6766,3.57999,3.09293,4.51496,4.50217,4.42231,4.72349,4.74905,4.36624,4.28067,3.71588,2.9293,2.69465,2.80586,2.93811,6.15282,5.83705,5.60266,3.31307,2.87929,3.18734,0.0721932,0.0235012,0.0472706,0.0674138,0.0439915,0.133121,0.180447,0.143449,0.0811716,0.117118,0.0913751,0.0926896,0.0647691,0.0419378,0.0637091,0.423743,0.276323,0.303773,0.29548,0,0.121655,0.288439,0.296055,0.503428,0.0255282,0.0525269,0.077656,0.157281,0.0460694,0.045407,0,0,0,0,0,0,0.155798,0.151707,0.127814,0.197441,0.151195,0.199859,0.0519788,0.126905,0.153776,0.0823333,0.134681,0.299816,0.109542,0.0803566,0.162255,0.0800547,0.183188,0.133088,0.410987,0.24174,0.353165,0.295109,0.978364,0.67226,0.181919,0.0927862,0.0306494,0.453073,0.433394,0.428472,0.215436,0.286184,0.230524,0.306077,0.256336,0.194056,0.301924,0.441778,0.390129,0.523229,0.576887,0.609355,0.54652,0.422627,0.407157,0.536751,0.688151,0.477376
"LOC113703772",5.86294,4.64007,4.96896,4.96478,4.93698,4.6176,6.15989,6.31036,4.88847,5.20566,6.72965,7.00347,21.1103,20.693,19.9577,16.429,15.358,14.8007,16.9987,16.8323,18.713,15.8147,14.6906,15.0212,35.2896,35.9158,33.8228,34.437,32.6381,32.9546,39.9672,40.2721,42.0102,31.6078,34.7062,32.2557,65.7187,66.148,67.5608,38.302,41.3569,39.929,25.6584,28.0293,26.3495,28.8921,28.3484,26.9486,35.568,33.9245,33.5955,28.0857,27.0557,28.9245,31.5375,32.3271,33.5474,17.5817,17.1687,17.5304,9.07994,9.54894,10.3256,8.36568,9.02721,8.55529,16.441,15.5917,17.6039,14.9499,13.8378,14.4715,8.80908,8.35495,8.23783,6.1011,5.63972,6.94214,7.4494,7.62972,7.07942,5.92451,7.38581,7.5601,6.54618,7.31635,6.7672,3.1247,3.52678,4.02424,4.81364,4.67032,4.38927,2.77347,3.14366,3.1322,1.35062,1.06589,1.48417,3.7197,3.09405,2.70173,3.02752,2.84679,2.80765,3.73535,3.80231,3.1984,1.24147,1.23657,1.17585,3.31003,3.45917,3.40988,2.31817,1.70374,1.61153,4.85601,4.65639,4.32644,1.87248,2.81618,2.50706,4.44859,3.96793,4.57157,5.37937,4.7312,4.52047,3.95472,4.73992,4.29429,8.65844,9.52914,8.2431,13.1908,13.5976,11.2215,7.6021,9.48437,9.39747,8.21064,9.12687,8.63422
"LOC113702725",6.97395,6.99195,7.12979,6.18586,6.40779,6.37453,6.75006,6.54994,7.15343,4.5116,4.69389,5.2276,8.88011,9.43901,8.18832,9.30479,8.40324,8.26465,7.77837,7.84849,7.58829,8.02171,8.66283,9.43529,7.75305,6.84695,6.88881,7.14805,6.9773,6.35541,5.66465,6.55158,6.37586,6.76913,7.87645,6.98966,6.07616,6.36822,6.08909,5.65692,6.73192,7.16993,7.08646,6.26506,6.88244,5.85491,6.72303,6.78982,5.9029,5.88714,6.23415,5.27961,5.8695,5.24189,8.00975,6.94891,7.17436,7.22945,6.39714,6.82088,8.23085,8.19598,7.68443,8.03962,7.73361,7.22216,7.78297,7.01819,7.74733,8.29094,8.30438,7.61048,8.06046,6.04845,6.51077,8.23283,7.9528,8.04626,8.30519,7.17388,8.15208,8.46159,9.55751,8.15491,7.39484,6.92753,8.50194,7.23805,6.79213,7.20365,10.4408,10.7003,10.3497,10.391,10.8257,10.26,12.3028,12.5115,11.7855,10.8225,11.2816,12.1265,10.5046,10.1961,11.8682,12.6638,12.2662,11.9166,9.89474,10.1722,10.936,10.059,10.3871,10.9273,9.11616,10.7588,10.6682,12.5511,12.4573,11.7051,9.98739,9.30267,10.6077,11.9795,10.5716,11.0652,10.8016,9.67064,11.1617,10.2114,10.5089,9.36217,9.40652,9.35776,9.40087,9.40989,9.32243,8.29709,8.74907,9.17413,9.26938,8.72758,7.81662,9.53146
"LOC113703253",1.44824,1.45083,1.88725,0.924271,1.43324,1.39137,1.06081,1.34649,1.43619,0.595187,1.03192,0.41085,1.76427,2.27266,2.24047,2.76429,3.05666,2.70042,2.38418,2.178,2.55469,2.03139,2.38327,2.23664,1.93026,2.26059,2.3818,2.19792,1.7396,2.78066,2.5429,2.08218,2.53701,2.35347,2.25267,2.72301,3.02061,2.94399,2.25632,3.01862,2.95533,3.5618,1.81673,1.68651,2.40217,2.27206,1.72766,2.22805,2.48595,2.43517,2.86414,2.43799,2.48564,2.79296,2.68423,2.65139,2.37589,1.6472,2.09116,1.50975,1.04909,1.72811,1.42055,1.38734,1.52248,1.15239,1.94341,1.54714,1.98695,1.96806,1.92103,2.00486,1.78172,2.36279,1.98695,4.16106,4.40774,4.62906,4.73733,4.50881,4.9752,4.44009,4.40791,3.84151,1.76907,2.01536,1.78866,2.65932,1.758,2.78124,2.29452,1.82826,2.1014,1.99014,1.71819,2.02716,4.85294,5.04198,5.07948,4.03479,4.79652,5.11828,3.26198,3.47714,3.49377,4.28569,3.85691,3.90586,3.25016,2.90151,2.78012,2.37874,2.65731,2.57999,2.6408,2.5584,2.44733,1.08026,1.10181,1.42944,2.15674,2.53004,2.64835,2.98398,2.79267,3.16884,3.77558,2.93167,2.77997,3.26428,3.44296,2.87935,1.84211,1.72828,2.13544,1.58436,1.35874,1.172,1.38555,1.25769,1.6728,1.40161,1.52534,1.03842
"LOC113704970",0,0.0821349,0,0.137069,0,0,0,0.107696,0,0,0,0,0,0.0439327,0,0,0,0,0.0474214,0.0463622,0.140681,0,0,0,0.178841,0.0872414,0,0.0560375,0.0818561,0.0440458,0,0,0,0.276117,0.248268,0.12459,0,0,0,0,0.142092,0.183137,0.0462075,0.0256237,0.0458482,0.0435639,0,0,0,0.110303,0.0867192,0.0264491,0.108032,0.0854092,0,0,0.0460312,0,0,0.0277173,0.129867,0.11111,0.0702988,0.0445544,0.0436118,0.131976,0.254334,0.162238,0.320514,0.25108,0.225026,0.145853,0.0214029,0.0332014,0.0336258,0,0.03655,0.0741812,0.0390521,0,0,0,0.0426469,0,0,0,0,0,0,0.0359625,0,0,0.225163,0.0306469,0.119646,0,0.0257428,0,0,0,0.0399678,0,0.0467556,0.0402394,0.0406328,0,0,0,0.0271491,0.0531112,0,0.0264546,0.0235356,0.0478995,0.0868172,0,0,0.232883,0.118783,0.235778,0,0.0979457,0.0485272,0.0561483,0.0286443,0.0909394,0.0176176,0.0301996,0.0608177,0,0,0,0.074838,0.127757,0.116665,0,0,0.0357687,0.324048,0.0692946,0.106861,0.304891,0.0545797,0.0445006
"LOC113703867",10.9219,10.3282,9.51756,8.20689,8.94718,8.47195,10.2613,10.808,10.5011,9.87168,9.78735,9.75599,12.041,11.8511,11.6611,13.4135,13.9129,12.7452,12.1436,11.9184,12.0027,12.9495,12.4437,13.1454,8.89787,8.61904,9.87015,8.08789,8.49052,7.25687,7.99903,8.11424,8.57963,7.89619,8.11139,7.68096,8.98171,9.24905,9.14334,8.77519,8.19837,7.91764,9.32037,9.06543,8.67627,8.84797,9.2008,8.50897,6.85455,7.14558,6.51303,7.95341,7.47654,7.34282,7.91303,7.55775,7.22666,8.41232,8.95833,8.19046,10.4741,9.3759,9.94847,10.585,11.0457,10.404,10.9744,10.1724,10.8805,11.2001,11.6759,10.6791,7.67351,8.75482,8.26904,9.33221,9.32604,8.81867,7.82459,8.94804,7.86753,8.48186,8.6878,8.3998,8.98001,8.98613,10.029,8.82642,9.62002,8.76607,8.27296,8.54347,8.10483,7.81262,8.34358,7.6567,11.2952,11.9184,12.8437,11.1761,10.6345,11.0127,10.6479,10.3664,9.65546,10.6012,10.2287,11.149,9.12812,9.24779,8.31707,10.388,10.267,10.499,9.33656,8.98343,9.46591,3.614,3.64407,3.99534,8.45719,8.75515,8.57334,9.81375,10.4829,9.48266,8.60407,9.39053,8.94012,8.61267,8.61529,8.10513,10.39,11.3495,10.2071,12.5128,11.5586,11.4889,10.8735,9.72108,9.34823,11.0297,10.9272,10.2015
"LOC113703138",14.3722,15.7747,14.7972,8.8792,9.88852,9.6407,9.33878,9.69754,9.65721,8.20196,8.54183,8.32606,1.49357,1.50046,1.51538,2.20413,1.77672,1.85717,1.10152,1.16414,0.809604,1.6739,2.04976,1.20592,1.87801,1.48435,2.14722,1.87991,1.80092,2.23399,3.07898,3.14282,3.38758,2.80054,2.11261,1.80128,1.52493,1.88596,1.54396,1.48171,1.31478,1.1923,0.917595,0.720995,0.793681,0.881026,0.936042,1.10422,1.25326,1.05318,1.05221,0.975154,0.65058,1.1986,1.23168,1.12393,1.11029,0.482232,0.673361,0.619847,3.51447,2.9075,2.85381,2.9712,2.593,2.2959,1.81692,2.15081,1.8714,1.52553,1.52468,1.36331,1.98617,2.59722,2.15624,3.03438,3.26288,2.45131,3.36673,3.43357,3.63698,2.66487,2.73206,2.73579,3.12195,2.3743,2.13808,3.03208,2.70602,2.91968,4.35122,4.05156,4.42347,4.41308,4.26122,4.39826,1.892,2.12205,1.70163,2.74573,2.31923,2.49806,3.30419,2.45646,2.85028,2.30532,2.47901,1.94814,3.30662,3.06708,3.13817,3.12846,3.61449,3.76032,3.30635,3.75479,3.92544,24.0872,23.1395,23.3205,4.46196,5.05156,3.97617,3.91465,4.35653,3.58079,2.88766,3.02427,3.3201,3.53866,3.38861,3.69301,1.49215,1.62445,1.52448,1.98983,1.76225,1.79451,2.19928,1.37313,1.21708,2.64851,2.40333,1.5568
"LOC113703137",19.9074,20.7354,18.3278,13.4242,11.8218,12.3767,23.8134,21.5596,21.3787,22.0024,20.9872,22.3075,8.79023,9.22571,9.4811,12.0506,11.5837,11.4767,8.83664,8.45345,9.36273,8.59456,8.47366,7.97304,13.7256,12.602,13.8425,14.1892,12.7194,13.7359,14.9939,14.811,14.2493,12.8674,14.4473,13.3495,12.9966,11.5049,11.7883,12.3392,11.7742,11.6247,11.2355,10.776,9.13637,10.4684,9.56785,10.5828,8.97431,9.87962,9.27136,10.0737,9.66184,9.64204,10.0245,11.0935,13.1987,10.1489,10.6442,10.3587,6.66924,6.96547,7.62859,8.0753,8.81629,7.97155,7.80836,7.98522,8.10011,8.0561,9.20671,8.72564,8.39427,8.57426,7.93522,9.94939,9.52894,9.13201,9.87519,9.98452,9.95882,9.41873,9.69604,9.15452,11.3522,10.1033,10.8077,8.45356,7.99975,7.93629,21.3781,23.3073,21.188,21.3472,22.0043,20.7665,10.4057,10.4731,11.0532,14.9161,14.7143,14.617,17.8846,19.4838,18.7499,15.9463,13.9377,14.5505,19.5411,17.9169,19.8675,15.0282,16.8588,15.9449,12.8779,13.9075,13.8622,5.86074,7.42493,7.3692,23.9857,22.885,23.9952,19.6112,20.8647,19.1985,14.6751,16.7828,16.1819,18.3656,18.9225,17.8978,13.2302,12.8695,13.4306,9.54419,9.77391,9.17936,12.3239,10.8857,12.4524,12.228,10.6158,12.4378
