"gene_id","S01_R01","S01_R02","S01_R03","S01_R04","S01_R05","S01_R06","S01_R07","S01_R08","S01_R09","S01_R10","S01_R11","S01_R12","S02_R01","S02_R02","S02_R03","S02_R04","S02_R05","S02_R06","S02_R07","S02_R08","S02_R09","S02_R10","S02_R11","S02_R12","S03_R01","S03_R02","S03_R03","S03_R04","S03_R05","S03_R06","S03_R07","S03_R08","S03_R09","S03_R10","S03_R11","S03_R12","S04_R01","S04_R02","S04_R03","S04_R04","S04_R05","S04_R06","S04_R07","S04_R08","S04_R09","S04_R10","S04_R11","S04_R12","S05_R01","S05_R02","S05_R03","S05_R04","S05_R05","S05_R06","S05_R07","S05_R08","S05_R09","S05_R10","S05_R11","S05_R12","S06_R01","S06_R02","S06_R03","S06_R04","S06_R05","S06_R06","S06_R07","S06_R08","S06_R09","S06_R10","S06_R11","S06_R12","S07_R01","S07_R02","S07_R03","S07_R04","S07_R05","S07_R06","S07_R07","S07_R08","S07_R09","S07_R10","S07_R11","S07_R12","S08_R01","S08_R02","S08_R03","S08_R04","S08_R05","S08_R06","S08_R07","S08_R08","S08_R09","S08_R10","S08_R11","S08_R12","S09_R01","S09_R02","S09_R03","S09_R04","S09_R05","S09_R06","S09_R07","S09_R08","S09_R09","S09_R10","S09_R11","S09_R12","S10_R01","S10_R02","S10_R03","S10_R04","S10_R05","S10_R06","S10_R07","S10_R08","S10_R09","S10_R10","S10_R11","S10_R12","S11_R01","S11_R02","S11_R03","S11_R04","S11_R05","S11_R06","S11_R07","S11_R08","S11_R09","S11_R10","S11_R11","S11_R12","S12_R01","S12_R02","S12_R03","S12_R04","S12_R05","S12_R06","S12_R07","S12_R08","S12_R09","S12_R10","S12_R11","S12_R12"
"LOC113740380",8.52513,8.52962,7.67649,6.75741,6.66136,6.87872,7.20948,8.26917,7.5946,14.2554,13.8424,14.5847,3.58096,4.21946,4.12097,4.58835,4.01238,4.3259,3.87179,3.8764,3.82107,3.38673,3.75237,3.66192,16.661,17.0501,16.1844,7.5558,7.42644,7.75939,13.3001,12.9685,13.3025,9.79949,9.91271,9.86416,5.6774,6.08855,6.26366,8.04862,7.59342,8.0902,19.2911,19.227,19.8923,18.3169,16.9703,17.8253,7.54901,8.04722,8.14789,12.2716,12.1137,11.9205,11.184,11.0118,11.0221,17.1897,16.9716,16.4142,7.43246,7.06565,7.95336,8.84254,8.01459,8.74291,12.4639,12.1917,12.1873,13.5585,13.9914,14.5821,19.4748,19.8545,20.259,23.6451,22.0878,22.5501,19.2581,20.0216,19.0094,17.8083,17.9851,17.474,21.4554,22.2093,22.7739,17.631,16.58,16.9737,20.8717,20.1515,19.7625,18.4963,18.1298,18.1457,25.6855,24.3641,24.833,38.1476,38.8958,38.1709,20.8742,21.143,21.5798,42.3441,43.6868,40.9635,27.2508,26.0195,26.7907,27.7458,26.7442,26.8066,23.7498,24.4887,24.6128,13.4575,13.4703,14.3349,48.7394,45.7208,46.8026,45.8678,47.3794,46.8728,38.1243,40.0649,39.5853,52.5784,53.6791,52.9145,8.69227,8.64675,9.10908,5.94608,5.56112,5.08342,7.42373,8.00669,7.91265,6.52151,6.66174,6.44423
"LOC113740381",25.2655,23.2218,23.2375,20.7541,20.0416,17.3276,26.1119,24.6172,25.9536,18.2651,18.3649,18.485,32.375,33.0706,30.8848,36.099,32.7553,34.3621,29.5726,30.7678,28.4223,31.0799,32.6053,32.9845,19.8497,20.3,18.7016,19.7524,20.8384,18.9726,18.5072,16.2229,18.0502,18.8639,18.9274,19.3905,17.847,17.8243,19.435,17.5944,17.6278,17.7856,17.3388,16.8524,17.6953,18.3981,16.8922,18.2317,21.4594,19.7971,19.8786,17.597,17.8791,18.8087,19.6158,20.7641,19.9492,21.5816,21.5316,23.0358,12.7386,13.3209,12.6454,11.8554,11.2105,12.8295,15.0465,13.5344,14.9219,13.6081,13.0606,12.5999,17.555,15.6608,17.0326,23.2745,23.602,23.5597,24.2693,23.8154,24.9822,23.2019,26.2477,24.7355,17.0478,14.783,15.7999,14.5614,14.8637,14.5207,16.8903,16.2095,15.6192,15.3606,16.945,15.9137,31.4608,32.0604,31.343,27.3734,26.2285,25.2172,24.9717,26.3751,25.623,25.2396,25.1095,26.7894,17.1983,17.9757,18.2886,28.0608,29.3485,28.7731,19.6265,18.2409,19.3767,42.5795,40.9564,42.3526,13.3007,13.0376,14.7658,15.5968,14.6587,14.3486,16.2264,16.0141,14.3528,13.5371,14.1598,15.6259,15.5623,15.0918,15.1587,14.9735,15.5746,15.9964,14.5003,14.0308,13.9972,15.0589,14.9753,14.3221
"LOC140005403",0.173644,0.340388,0.176234,0.282364,0.142555,0.278807,0,0,0.348977,0.291092,0,0.283582,0.0232908,0.0897321,0.0230633,0,0,0,0,0,0.0957487,0,0,0,0,0.176436,0,0,0.0904518,0.0910446,0.0888211,0.0240186,0,0.133659,0.120993,0.382579,0,0.0243017,0,0,0,0,0,0.0233604,0.0236955,0,0,0,0,0,0.0919706,0,0,0,0,0,0,0,0,0,0.0779476,0,0.0765503,0.0753982,0,0.0729485,0.0164295,0.016792,0.0166286,0,0.0709699,0.0755481,0.0698248,0,0.068666,0,0.0188736,0.0383049,0,0,0.158271,0,0,0.021729,0.0825933,0,0,0.0704164,0,0.0735153,0,0,0,0.0997515,0,0.0982767,0,0,0,0.020234,0,0,0.0837735,0.247397,0,0.0890962,0,0,0,0,0,0,0,0,0,0,0.088011,0.0605766,0,0,0,0.100002,0,0,0,0,0,0.123223,0,0.211696,0,0.0176889,0.120824,0,0.0594682,0,0,0.0732337,0.0736308,0,0,0,0,0
"LOC113740382",15.0189,14.6006,13.7172,11.9929,10.8965,11.4358,15.5744,16.1385,16.7089,10.8477,12.0106,11.0549,3.94521,4.37275,4.33267,7.13063,7.8232,7.10585,5.98713,5.06937,4.89572,4.59836,4.92264,4.23384,13.0888,13.1207,12.1919,10.3846,9.35713,10.3252,9.30804,8.72142,9.31727,12.0899,10.9631,11.2514,9.81504,9.97923,9.85904,11.8637,10.8318,11.0237,10.8961,10.4052,11.5804,11.2369,10.7565,11.3665,9.05552,9.54466,11.2378,9.14968,9.46901,9.04643,11.3603,12.074,10.9451,7.84275,7.73835,7.42998,14.8422,15.1742,14.6235,15.2478,14.7201,15.5316,12.3422,13.2469,13.5896,16.898,16.9319,16.3937,22.7672,21.178,21.7911,20.7289,20.5968,21.3938,21.5422,20.4051,21.7697,19.7158,19.1268,20.6172,21.5816,22.4724,21.6244,16.8387,16.021,17.0581,25.0857,24.3969,23.2447,24.6055,25.2978,26.4611,25.9946,26.2648,27.727,25.546,24.573,26.853,21.6674,20.9377,20.3418,27.7181,27.1764,27.4791,35.7203,35.7368,34.5152,30.2632,29.517,29.9461,30.0448,29.92,30.4818,37.1473,35.6812,36.6821,27.6133,27.7863,27.2676,30.2846,29.6476,31.4466,28.8913,29.4623,28.9751,30.9057,29.3881,31.884,14.7279,14.212,14.5045,8.60535,8.30382,8.16206,12.0511,11.9741,11.7128,11.0306,11.9002,10.9914
"LOC113740383",12.9269,11.842,12.2777,9.5335,10.1287,9.6762,10.5336,11.1298,10.7137,15.2002,13.483,12.9773,3.24759,2.9102,2.94954,3.98399,4.2165,4.70765,4.09431,4.61772,4.53017,4.61647,4.83012,4.83333,6.41695,5.73554,6.75401,4.86594,4.66478,4.48875,4.98845,5.5681,5.2887,3.97022,4.45055,4.09485,5.07838,4.88769,4.71371,5.2492,5.71387,5.2779,6.44041,6.24221,6.1171,5.65033,5.5116,5.75865,5.26036,5.3075,5.58855,5.66601,6.26426,5.77884,5.86424,5.83153,6.14477,6.2366,5.86045,5.72894,8.22381,8.6669,8.2209,10.0455,9.71485,9.27331,11.1081,10.1633,11.1202,11.7815,11.568,12.1095,16.4557,16.2793,15.3665,30.1201,29.8375,30.199,28.6564,27.9221,28.1707,27.1098,26.185,27.6626,17.2611,16.7632,17.2754,13.5172,13.4834,13.5969,26.8282,24.4673,26.517,24.5283,23.7155,24.565,33.8015,32.471,32.3264,45.2465,46.1616,44.5006,30.0937,28.2053,28.308,45.2424,46.2459,45.7079,30.0698,30.7708,29.2338,31.1728,32.1484,31.7264,22.2652,23.2826,22.9037,10.4051,10.8179,10.1802,23.1295,23.9489,24.7287,22.3774,22.3235,21.5095,20.0718,20.4845,20.0668,23.9634,23.7331,22.5254,9.58122,9.74602,9.65878,4.4011,4.35282,4.03069,7.32103,7.40736,7.74757,6.72713,6.53656,6.78188
"LOC113739351",9.9446,10.7336,10.1728,8.6528,8.3322,8.38156,10.8775,10.2257,11.7733,10.278,6.91483,7.36676,13.9633,13.3955,13.2781,13.7654,13.2566,13.1841,13.612,12.5492,13.6954,15.8339,14.2971,13.829,9.87103,10.1062,10.2647,8.54666,7.76694,8.36037,7.12883,6.85039,8.33718,9.29794,7.5761,6.72527,7.42083,7.95441,7.01215,7.46389,7.89669,8.14193,8.7561,7.5624,7.491,7.3943,6.69094,8.31634,6.7982,7.59953,7.37678,7.20601,8.15474,6.95028,7.72409,8.78628,8.54349,9.30863,9.16709,8.87796,7.4816,7.41254,6.99619,7.90201,7.54457,9.3828,8.49262,8.27943,9.31252,9.41465,8.14181,6.90373,6.71851,5.9501,6.83008,6.40903,7.43763,7.21032,7.84393,7.61349,7.82526,6.77812,6.32087,6.63725,7.21023,6.65246,7.67189,6.4716,5.78883,5.22905,7.30432,9.73981,9.2548,9.85329,7.73941,7.98932,11.2022,10.3117,10.7504,9.85016,9.48569,9.38892,8.64794,10.2666,9.28832,9.8263,9.64661,11.9813,7.14896,8.61124,7.6844,9.52644,6.92544,7.20583,8.76689,8.81865,9.44595,15.3249,13.1399,14.0296,9.67503,10.029,10.5509,9.34496,9.41341,9.14446,8.52591,8.397,8.19995,8.89465,8.1203,8.79048,8.79119,8.13622,7.96697,10.6382,10.3945,10.2011,8.72146,9.28732,9.95877,8.24373,10.4871,8.92871
"LOC113740385",2.81081,3.7605,2.68666,2.05454,1.896,2.03249,1.85078,1.71428,1.92409,1.7383,0.924642,1.09348,0.851987,0.994116,0.799967,1.56774,1.4604,1.65346,1.57371,1.44903,1.45348,0.993069,1.45155,0.774421,0.849644,0.581974,0.885181,0.58966,0.617754,0.788915,0.650618,0.831466,0.824944,0.209386,0.571186,0.674423,0.868886,1.16366,0.634025,0.940075,0.981926,1.14462,0.828864,0.703357,0.875712,0.975365,0.612934,0.630463,0.673839,0.835034,0.765473,0.72414,0.56384,0.564533,0.442053,0.618301,0.889497,0.728187,0.782457,1.01799,0.822756,1.50548,1.57062,0.954876,0.838772,1.20559,1.3865,1.01616,1.39021,0.924741,1.28213,0.887334,0.786852,0.960715,0.646262,1.24696,0.714968,0.617335,0.519874,0.825077,1.16873,0.625527,1.00306,0.593827,0.827061,0.990044,0.782468,0.806205,1.24867,1.01071,1.1589,1.03013,1.20589,1.5997,1.34352,1.22335,1.17774,1.3298,1.44898,1.38986,1.03044,1.12711,1.65622,1.60306,1.67067,1.34888,1.56093,1.60014,1.02614,1.02941,1.00437,0.609572,1.00807,1.16811,0.77778,0.507078,0.577468,0,0,0,0.719354,0.641318,0.572459,0.750705,0.44027,0.820137,0.477564,0.538296,0.657468,0.635153,0.776462,0.832736,0.787183,0.560213,0.511728,0.267218,0.584663,0.560527,0.692625,0.609696,0.509648,0.32368,0.377633,0.533224
"LOC113740384",12.9581,13.1212,12.8036,9.40764,9.69961,9.09934,10.7462,11.8645,11.1937,10.1872,9.91748,10.2224,8.63563,8.4724,7.98085,13.0023,13.4369,13.5593,10.2545,10.1642,9.66916,6.54758,7.32323,7.32092,10.5633,10.9057,10.0823,6.4235,6.38158,6.36293,8.88127,8.91339,8.82343,7.90515,7.36898,7.27575,8.02032,7.97416,8.30092,10.118,10.386,9.72683,9.98815,10.2851,9.31193,8.82643,8.723,8.38764,8.58361,8.60727,8.55982,10.2824,10.6751,10.4054,8.28304,8.33801,7.92705,9.96493,9.7949,9.39766,12.0652,12.0189,11.915,14.2988,14.1444,13.6186,18.1236,17.8801,17.6838,18.9052,18.6645,19.0417,15.1991,14.812,14.8946,13.2151,13.2368,13.2215,11.2002,11.3411,10.951,11.4432,10.9274,10.9149,17.3153,17.8366,17.5981,14.8805,15.2416,15.445,17.1932,17.9241,17.9589,16.9424,17.5457,16.9666,16.0964,15.8836,16.129,17.4082,17.2509,16.9161,18.309,17.3331,18.1455,19.0268,18.6444,18.8466,21.1584,20.97,21.5639,17.4076,17.7915,17.8008,16.3677,16.1127,14.8516,8.38242,9.12653,8.33328,22.2365,23.2106,22.8965,18.8546,18.8197,19.4612,19.2241,19.6364,19.3689,21.0815,21.4972,21.8526,10.1244,10.8065,10.6812,6.46811,6.7799,6.90599,8.50854,8.23911,8.11944,7.82606,8.04574,7.57506
"LOC113740393",0.334434,0.261379,0.117173,0.0486381,0.124859,0.179692,0.230575,0.320157,0.115929,0.0770963,0.0749829,0.0997841,0.278028,0.290836,0.194399,0.158825,0.230571,0.225095,0.188032,0.267804,0.231901,0.13543,0.185264,0.274215,1.59948,1.63835,1.78314,1.1497,1.14807,0.897455,0.871571,0.972861,0.789157,1.31795,1.24018,1.32283,1.01039,0.917895,1.2353,1.40311,1.15711,1.46359,1.24125,1.57446,1.10137,1.34829,1.42686,1.41143,1.56789,2.01289,1.4825,1.56594,1.1885,1.26221,1.41264,2.35526,1.46604,1.74618,2.34254,1.82481,1.28811,1.4175,1.37458,0.979393,1.06475,1.00681,0.563395,0.540914,0.92425,1.18095,1.1846,1.0107,1.721,2.02685,1.93319,2.2124,3.34654,3.10193,2.47844,2.77878,2.7971,2.73006,3.71275,2.44433,2.00962,2.6348,2.0831,2.17952,1.80973,2.81583,3.23712,3.37438,2.81247,3.61929,3.03019,3.6408,4.59728,4.26554,4.18975,2.19623,2.86678,2.35364,0.345871,0.463136,0.451126,2.30119,3.00147,2.96116,4.41381,4.54429,4.9481,4.80269,4.85766,4.98499,3.76443,4.87192,4.23313,5.66706,6.88988,5.45487,3.45551,3.04961,2.9565,3.1036,3.1247,3.22882,3.39565,4.24389,3.68424,2.70239,2.71206,3.03414,4.84622,3.91933,4.55295,4.43831,4.48877,4.94069,4.08302,4.54546,4.24486,4.12994,4.31597,4.4976
"LOC113740391",3.62795,4.30332,3.82434,2.83774,2.87766,3.22981,3.07786,3.19738,4.0732,2.56867,2.6739,2.88111,2.42836,2.36677,2.49329,3.04895,3.03148,3.34476,3.14209,2.83766,2.77429,2.80357,2.84959,2.15191,4.35591,3.17132,4.07007,3.23907,4.03312,3.48327,2.80758,3.13227,3.02544,3.66548,4.01676,3.42419,4.64585,3.65805,4.50993,3.86316,4.58611,4.71211,3.46549,3.95418,3.91675,3.51339,3.56223,3.6662,3.69876,4.1389,4.12385,4.17613,3.78113,3.67444,4.39515,4.23694,3.42669,4.24082,3.59346,4.06189,12.6159,12.2367,12.2998,12.8697,12.9673,13.6461,11.6899,11.5069,11.1255,10.9118,10.1532,11.7059,7.35228,8.05856,8.03861,8.34678,8.06638,8.51755,7.61247,7.35223,6.81072,7.96808,6.8433,7.22713,9.25264,8.92552,8.92373,12.0587,12.016,11.4104,13.8737,12.4809,11.6273,13.0053,13.1452,14.0465,8.2794,8.76364,9.20727,8.88012,9.23076,8.66858,6.90186,6.661,6.74808,8.82075,8.81513,10.2352,12.0695,12.2341,12.436,10.7719,10.7312,10.357,11.4611,11.1912,11.85,8.21869,8.13049,6.80885,13.9038,15.0298,14.7709,12.25,13.2247,14.1794,12.0209,11.9593,13.0317,11.3191,11.802,12.3118,10.7514,9.30817,9.30303,8.37829,8.51482,8.53816,9.39317,9.67919,9.01794,8.79481,9.81598,9.8794
"LOC113740390",3.55049,2.63871,2.9557,2.27268,2.40201,2.3538,2.98059,2.95123,2.50723,3.10445,3.13925,3.70527,3.87077,4.37142,4.04594,5.63912,5.61533,5.62927,4.75899,4.60584,4.99179,4.47273,4.74398,4.31695,4.87628,4.50358,4.95356,4.39758,4.18218,4.36542,3.86767,4.39384,4.1416,3.78862,3.854,3.76824,4.39763,4.49202,4.70736,4.49254,4.43481,4.68052,4.96067,4.07413,5.14952,4.36222,4.43417,4.502,5.17549,5.13687,5.30296,4.93699,5.65672,5.09931,4.94418,5.4327,5.57555,5.75545,5.31886,5.42152,6.17728,5.70135,5.67716,6.42357,6.25903,5.78053,5.94729,5.8509,6.45682,5.72148,6.31755,6.74218,5.80761,5.83834,5.72166,7.25107,7.66709,6.38759,6.34324,6.08119,6.1767,6.86822,6.86795,6.18337,5.50177,6.5478,5.78051,5.8333,5.42582,6.33267,5.34425,6.05961,5.70632,5.7985,6.04388,5.66077,7.98876,7.16255,8.52221,7.50313,7.56049,7.4559,5.33301,5.89475,5.34681,7.51269,6.66365,7.53552,6.89019,6.76398,6.69568,8.18272,7.69007,7.93917,7.10544,6.94835,6.34078,5.93323,4.55888,5.1034,5.81871,6.01715,5.80368,5.87411,5.37789,5.58453,5.45046,5.20206,5.34873,4.54089,5.58097,5.11285,5.05883,4.36763,4.92897,4.12707,3.69927,4.0657,4.56307,4.13882,3.83727,4.75997,4.3331,4.22507
"LOC140005012",0,0,0,0,0.0284138,0,0,0,0,0,0,0,0,0,0,0,0,0.10464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC113740395",6.47979,6.36118,5.5265,6.29752,5.47753,6.06035,5.95049,4.37855,5.15589,5.03791,4.46392,3.95529,1.64663,1.45784,1.1973,1.78981,1.82829,2.11166,1.7364,1.8669,2.2271,1.70004,1.67879,1.85201,3.13337,2.85732,3.5503,2.48224,2.39187,2.5594,2.78631,3.05199,2.27396,2.47652,3.33515,2.27911,2.33485,1.9071,2.75181,2.27239,2.25705,2.09461,2.21646,2.24632,2.06835,2.19494,2.39694,2.19478,1.07983,1.50705,1.57723,1.88753,1.80184,2.39307,2.54151,2.23192,2.28736,1.95074,2.02009,2.22942,0.261551,0.170067,0.107069,0.16277,0.119496,0.180801,0.381299,0.427991,0.404218,0.48785,0.393089,0.482778,0.860713,0.797976,0.865877,1.51381,1.35565,1.43916,1.36059,1.43508,1.36931,1.18783,1.0241,1.44019,0.555116,0.523471,0.492518,1.18083,1.08522,0.863812,1.10279,0.71073,0.799489,0.756296,0.519422,0.552097,1.69516,1.39784,1.45945,1.16284,0.91475,1.22326,0.683057,0.850621,0.952081,0.945037,0.926769,1.11134,1.86063,1.7229,1.83742,0.942786,0.948271,0.988671,1.0688,1.02208,1.25518,0.668828,0.409353,0.609439,0.576924,0.89676,0.416565,0.653008,0.706607,0.698729,1.15347,0.795241,0.940373,0.733017,0.774263,0.683838,0.701306,0.70134,0.892508,0.947703,0.743759,0.919955,0.557085,0.423172,0.655787,0.716605,0.623486,0.356096
"LOC113740389",3.56974,4.79748,3.4746,3.0338,2.82516,3.01285,3.16664,3.21363,3.13283,3.10729,2.96048,2.69895,2.05562,2.00345,1.78565,2.515,2.49299,2.44343,2.18227,2.29591,2.00174,1.93782,1.75572,2.03204,4.18488,4.21723,4.35676,2.85614,2.68501,2.56466,3.75347,3.49882,3.27968,2.67142,3.01319,2.63933,3.3905,3.3934,3.42474,4.2746,4.5009,4.49734,4.44854,4.64651,4.68135,4.52791,4.49567,4.07223,4.36528,4.35968,3.79592,5.05299,5.07842,4.83718,4.76266,4.76539,4.44959,5.10034,5.60819,5.57552,6.03899,6.15961,5.97764,6.62418,6.64483,6.52609,7.97587,7.59239,7.7076,8.58891,8.25349,8.36737,7.06546,7.66972,6.72228,7.76748,7.59171,8.19101,7.16113,7.27175,7.18892,7.412,6.98734,7.40061,7.24226,6.8741,7.73928,7.46341,7.29164,7.56398,8.13736,8.50448,8.47561,7.26821,7.66696,7.04834,10.5405,10.2177,10.1146,6.76344,6.43264,7.05233,7.55287,7.99324,7.20001,6.93499,6.68698,6.81259,13.7274,13.2511,14.1085,6.32526,6.06591,6.3946,9.2648,9.19944,8.81692,1.86142,2.34113,1.80876,6.09287,5.85641,5.34953,7.57299,6.71498,7.76743,7.94313,8.24571,8.16924,7.65744,7.47403,7.76034,3.77609,3.63521,3.99207,3.09747,3.03877,2.82672,3.56544,3.48829,3.37371,2.98559,2.68942,2.59263
"LOC113740394",0.98538,1.73861,2.54437,1.11409,1.74592,1.73359,0.357039,0.459537,0.235245,0.553839,0.280191,0,0,1.22626,0.6177,0.179885,0,0.451622,0.762472,0.512551,0.764823,0.823159,0.558054,0.639855,0.449542,1.51877,0.0386809,2.03565,1.30949,1.74134,0.0629745,0.35898,0.44956,1.76825,0.898654,0.0332036,0.799623,1.10154,0.569226,1.62123,0.483006,1.06745,0.700628,0,0.472052,0.108115,0.114564,0.503813,0.812779,1.96902,1.35733,0.247685,0,1.06352,0.71793,0.316353,1.03545,0.424726,0.419666,0.796009,1.71,2.04786,2.17202,2.00677,3.21123,2.60498,0.590543,0.804128,1.45592,0,0.265537,0.452104,0.346692,0.522608,0.79914,1.43603,0.478092,0.554745,0.503393,1.10688,0.382597,0.248581,0.952309,0.777027,0.98159,0.371858,0.786428,1.24293,0.570393,0.641433,1.06739,1.11401,0.873762,2.10194,1.83303,3.50884,0.00935017,0.462456,1.19566,1.37412,0.0601964,0.651933,0,0.00395148,0.66155,0.433727,0,0.187838,0,0.371722,0.289148,0.296825,0,0.205329,0.319041,0.318447,0.557723,0.88024,1.59808,2.0369,0.399986,1.23485,0,0.37879,0.69766,0.222876,0.290811,0.791089,1.37638,0.199344,0,0.529854,1.93864,1.16527,0.737265,2.22067,2.6558,2.85851,1.62911,1.63589,1.33153,1.94567,0.990672,1.92075
"LOC113740404",14.6534,15.7052,18.6478,10.2298,16.2695,16.0854,12.1892,13.7506,12.2512,11.5096,12.893,15.9747,11.7723,11.2406,10.3637,14.1443,12.4262,13.2591,15.3549,11.6833,11.2386,15.0743,15.4904,13.3331,12.9639,12.4793,11.5173,10.0638,13.654,13.5664,12.0954,11.6339,13.5835,15.0611,11.0051,11.3096,13.6557,12.4202,11.3617,10.8687,10.9837,13.0117,11.3825,11.1443,10.3019,9.69796,10.228,10.2983,9.41756,9.13053,9.62122,11.3001,10.9844,9.85586,10.6129,10.9855,12.4527,9.79428,11.2691,9.31128,10.3153,9.73092,11.5017,10.5769,11.004,10.4467,11.5194,11.8916,12.6729,13.6629,12.0904,12.526,10.7088,11.628,11.7592,12.1096,12.1395,12.7296,12.1466,11.8475,13.0442,11.5111,12.6609,12.4478,11.816,12.9076,12.6788,11.1145,11.8451,13.2166,15.8931,14.2477,16.2039,15.8433,15.167,14.8246,15.8635,14.9834,16.5937,15.6088,14.3619,15.2516,13.9145,13.2556,12.3611,15.1062,15.3529,15.6665,14.6786,15.5593,15.7626,16.1246,16.7182,16.5674,14.5366,12.8075,13.4924,21.6565,24.0203,21.8499,11.6798,12.5789,11.847,14.7067,14.4295,14.7281,12.9369,12.1864,13.2082,12.9902,13.2981,13.1539,12.1661,12.4515,13.1405,13.0318,14.7454,15.8705,12.416,12.5395,11.5091,14.3805,13.1316,14.6701
"LOC113738574",8.35574,8.09198,8.80363,5.17824,4.81255,5.6669,12.978,12.9821,13.9616,16.1492,16.7206,15.9722,12.118,12.3399,11.1891,11.2519,10.4585,10.8499,8.98204,9.10093,8.97661,7.88446,8.40825,7.6107,9.43556,11.2729,10.1061,7.76386,8.17698,8.07944,10.6696,10.5401,9.2816,7.26706,7.70159,6.69124,6.59007,6.72642,6.66538,7.08085,8.06894,8.44741,8.774,8.50686,8.57141,8.12718,8.21354,8.13137,4.91167,5.13008,4.80752,5.72189,6.57454,6.35117,6.15276,6.46639,5.5337,7.15516,6.13425,6.45311,8.00529,8.00763,9.01661,9.22322,8.25051,9.6723,9.85669,10.4278,9.53918,12.3366,12.1861,12.0192,12.9815,13.2576,14.2118,18.5794,16.5942,18.3973,16.7048,17.371,17.4469,17.7689,16.794,16.0881,12.2555,11.5275,13.1817,5.42177,5.09832,5.0686,3.48809,3.2483,3.28655,2.96181,3.00114,3.02027,22.5807,24.1183,23.508,14.3575,13.9289,14.3545,18.1084,17.5086,19.0048,14.4455,15.3548,13.8536,18.9634,18.8645,19.5179,11.5149,11.3791,10.3055,12.5261,14.377,13.9676,14.3396,15.4969,16.0213,18.2631,18.6446,18.1808,19.8709,17.3511,18.5206,20.1592,19.9169,19.8173,18.5342,17.9319,19.0096,6.37822,6.06616,6.49837,4.66652,4.28681,4.76718,5.63572,5.71847,5.3517,4.37202,4.15355,4.58707
"LOC113740398",9.73266,10.1323,9.50703,7.88471,7.30837,7.87585,8.09697,9.6242,9.55395,8.26814,8.06802,8.25745,6.10765,6.6352,5.73054,7.14195,8.11142,7.38449,6.95363,6.87344,6.98543,6.39142,5.80784,7.23862,7.07943,7.40161,7.48052,7.18178,6.51171,6.77588,7.7706,7.82301,7.86666,6.62661,6.10976,7.17422,6.68025,6.38514,6.63007,6.47538,7.35965,7.04618,7.24768,6.87697,7.04596,7.16854,7.02599,6.87433,6.11495,6.09858,6.29105,6.74177,6.23172,6.65849,6.54764,6.37678,6.71212,6.64865,6.72481,6.32351,7.76941,7.52968,7.00224,8.21999,8.3942,8.29918,8.25683,8.43455,8.81825,9.57111,8.72716,8.46571,7.51498,7.65455,7.74705,9.12421,8.89971,9.53971,7.47461,7.66052,7.7395,8.24342,7.9415,8.43238,8.13605,8.70859,8.56771,8.28824,9.36396,8.8875,9.21015,8.77394,9.70649,9.671,10.166,9.65142,9.68921,9.86723,10.6848,11.2291,10.2151,10.93,9.43054,8.99498,9.09518,11.799,11.3002,11.1781,9.71064,9.23326,10.3927,9.79713,10.2658,9.62911,8.11817,8.30959,7.9935,10.274,8.53585,9.60187,8.7391,8.40531,8.3948,8.28588,8.61613,7.97622,7.75089,8.5103,8.28342,8.88436,8.58086,7.86586,7.81257,8.02378,7.76227,6.08298,6.58366,6.16203,7.07687,6.85812,7.03083,6.48251,7.12929,7.23748
"LOC113740399",26.2817,23.2135,25.6808,12.1003,12.6745,12.3667,29.6623,28.8777,27.9735,19.3914,17.2395,17.8219,40.9274,41.5804,43.3749,54.8244,54.7288,51.9233,41.9387,42.0043,42.9452,32.0227,30.5661,31.4712,43.4907,44.6948,44.6337,44.6893,46.3062,44.8765,42.9897,43.9611,44.6184,38.1691,35.621,35.6746,40.4256,39.83,39.9003,39.8653,39.3237,40.4207,35.2289,36.4878,33.9438,35.9946,35.1093,37.5646,38.6511,41.7477,39.9355,38.2692,38.1197,37.6404,41.0489,42.473,41.7805,40.8923,40.6825,40.5125,3.7964,3.89064,3.63664,4.35397,3.96203,3.65081,8.23849,8.08127,8.06179,6.86542,6.96245,7.26567,6.01315,5.84027,5.9768,6.96859,7.80294,7.55417,5.75463,5.65316,5.82847,5.89864,5.18945,5.72815,4.00252,3.86202,3.52914,5.40453,4.75554,5.15148,2.17741,2.20663,2.13419,2.31803,1.76285,2.13607,2.75646,2.26547,3.06217,3.53284,3.92613,3.55179,6.45359,5.36334,6.0647,3.52775,3.56736,3.23812,1.41342,1.17378,1.13237,1.61111,2.08969,2.25506,1.38746,1.12475,1.19049,2.29947,1.53932,2.10983,1.62399,2.19875,1.19392,2.92302,2.84177,2.89295,2.76559,2.89852,2.54431,2.9169,2.78762,2.87678,5.29312,4.87646,5.12055,4.03187,3.71637,3.7142,3.81429,3.85582,3.96509,3.5213,3.56509,3.44554
